"TablePos","ExtAngle","IntAngle","Beta","I","%I","Smooth %I"
300,4.5,46.23034,2.068098,450,88.23529,88.03922
299,4.485,46.22511,2.067918,449,88.03922,88.03922
298,4.47,46.21989,2.067737,449,88.03922,88.03922
297,4.455,46.21466,2.067556,450,88.23529,88.03922
296,4.44,46.20943,2.067376,449,88.03922,88.03922
295,4.425,46.20421,2.067195,449,88.03922,87.94118
294,4.41,46.19899,2.067014,448,87.84314,87.84314
293,4.395,46.19376,2.066833,450,88.23529,87.90849
292,4.38,46.18853,2.066652,450,88.23529,87.97385
291,4.365,46.18331,2.066472,449,88.03922,88.03922
290,4.35,46.17808,2.066291,450,88.23529,88.03922
289,4.335,46.17286,2.06611,449,88.03922,88.03922
288,4.32,46.16763,2.065929,450,88.23529,88.03922
287,4.305,46.1624,2.065748,450,88.23529,88.03922
286,4.29,46.15718,2.065567,449,88.03922,88.03922
285,4.275,46.15195,2.065386,450,88.23529,88.06723
284,4.26,46.14672,2.065205,450,88.23529,88.09524
283,4.245,46.1415,2.065024,450,88.23529,88.12325
282,4.23,46.13627,2.064843,450,88.23529,88.15126
281,4.215,46.13105,2.064662,450,88.23529,88.17928
280,4.2,46.12582,2.064481,450,88.23529,88.20728
279,4.185,46.12059,2.0643,450,88.23529,88.23529
278,4.17,46.11536,2.064119,451,88.43137,88.43137
277,4.155,46.11014,2.063938,452,88.62745,88.43137
276,4.14,46.10491,2.063757,451,88.43137,88.43137
275,4.125,46.09968,2.063575,450,88.23529,88.23529
274,4.11,46.09446,2.063394,450,88.23529,88.23529
273,4.095,46.08923,2.063213,452,88.62745,88.33334
272,4.08,46.084,2.063032,451,88.43137,88.43137
271,4.065,46.07877,2.06285,452,88.62745,88.43137
270,4.05,46.07355,2.062669,451,88.43137,88.43137
269,4.035,46.06832,2.062488,450,88.23529,88.23529
268,4.02,46.06309,2.062307,450,88.23529,88.23529
267,4.005,46.05786,2.062125,452,88.62745,88.33334
266,3.99,46.05264,2.061944,451,88.43137,88.43137
265,3.975,46.04741,2.061763,451,88.43137,88.43137
264,3.96,46.04218,2.061581,452,88.62745,88.43137
263,3.945,46.03695,2.0614,451,88.43137,88.43137
262,3.93,46.03172,2.061218,452,88.62745,88.43137
261,3.915,46.02649,2.061037,452,88.62745,88.43137
260,3.9,46.02126,2.060855,452,88.62745,88.43137
259,3.885,46.01604,2.060674,451,88.43137,88.43137
258,3.87,46.01081,2.060492,452,88.62745,88.49673
257,3.855,46.00558,2.060311,452,88.62745,88.56209
256,3.84,46.00035,2.060129,452,88.62745,88.62745
255,3.825,45.99512,2.059948,453,88.82353,88.52941
254,3.81,45.98989,2.059766,451,88.43137,88.43137
253,3.795,45.98466,2.059585,452,88.62745,88.62745
252,3.78,45.97943,2.059403,454,89.01961,88.62745
251,3.765,45.97421,2.059221,452,88.62745,88.62745
250,3.75,45.96898,2.05904,452,88.62745,88.62745
249,3.735,45.96375,2.058858,453,88.82353,88.62745
248,3.72,45.95852,2.058676,453,88.82353,88.62745
247,3.705,45.95329,2.058495,452,88.62745,88.62745
246,3.69,45.94806,2.058313,453,88.82353,88.6928
245,3.675,45.94283,2.058131,453,88.82353,88.75816
244,3.66,45.9376,2.057949,453,88.82353,88.82353
243,3.645,45.93237,2.057767,454,89.01961,88.84135
242,3.63,45.92714,2.057586,454,89.01961,88.85918
241,3.615,45.92191,2.057404,454,89.01961,88.87701
240,3.6,45.91668,2.057222,454,89.01961,88.89483
239,3.585,45.91145,2.05704,454,89.01961,88.91266
238,3.57,45.90622,2.056858,454,89.01961,88.93048
237,3.555,45.90099,2.056676,454,89.01961,88.94831
236,3.54,45.89576,2.056494,454,89.01961,88.96613
235,3.525,45.89053,2.056312,454,89.01961,88.98396
234,3.51,45.8853,2.05613,454,89.01961,89.00179
233,3.495,45.88007,2.055948,454,89.01961,89.01961
232,3.48,45.87484,2.055766,455,89.21569,89.01961
231,3.465,45.8696,2.055584,454,89.01961,89.01961
230,3.45,45.86437,2.055402,454,89.01961,89.01961
229,3.435,45.85914,2.05522,454,89.01961,89.01961
228,3.42,45.85391,2.055038,455,89.21569,89.01961
227,3.405,45.84868,2.054856,454,89.01961,89.01962
226,3.39,45.84345,2.054674,455,89.21569,89.08497
225,3.375,45.83822,2.054492,455,89.21569,89.15033
224,3.36,45.83298,2.054309,455,89.21569,89.21568
223,3.345,45.82775,2.054127,456,89.41176,89.21568
222,3.33,45.82253,2.053945,456,89.41176,89.21568
221,3.315,45.81729,2.053763,455,89.21569,89.21568
220,3.3,45.81206,2.053581,456,89.41176,89.26471
219,3.285,45.80683,2.053398,456,89.41176,89.31373
218,3.27,45.8016,2.053216,456,89.41176,89.36275
217,3.255,45.79637,2.053034,456,89.41176,89.41177
216,3.24,45.79113,2.052851,457,89.60784,89.41177
215,3.225,45.7859,2.052669,456,89.41176,89.41177
214,3.21,45.78067,2.052487,456,89.41176,89.41177
213,3.195,45.77544,2.052304,456,89.41176,89.41177
212,3.18,45.77021,2.052122,456,89.41176,89.41177
211,3.165,45.76497,2.051939,458,89.80392,89.4379
210,3.15,45.75974,2.051757,458,89.80392,89.46405
209,3.135,45.75451,2.051574,458,89.80392,89.4902
208,3.12,45.74928,2.051392,458,89.80392,89.51634
207,3.105,45.74405,2.051209,458,89.80392,89.54248
206,3.09,45.73881,2.051027,458,89.80392,89.56863
205,3.075,45.73358,2.050844,458,89.80392,89.59477
204,3.06,45.72835,2.050662,458,89.80392,89.62091
203,3.045,45.72311,2.050479,458,89.80392,89.64706
202,3.03,45.71788,2.050297,458,89.80392,89.6732
201,3.015,45.71265,2.050114,458,89.80392,89.69935
200,3.0,45.70742,2.049931,458,89.80392,89.72549
199,2.985,45.70218,2.049749,458,89.80392,89.75163
198,2.97,45.69695,2.049566,458,89.80392,89.77778
197,2.955,45.69172,2.049383,458,89.80392,89.80392
196,2.94,45.68649,2.049201,460,90.19608,89.90196
195,2.925,45.68125,2.049018,459,90.0,90.0
194,2.91,45.67602,2.048835,459,90.0,90.0
193,2.895,45.67078,2.048652,459,90.0,90.0
192,2.88,45.66555,2.048469,460,90.19608,90.0
191,2.865,45.66032,2.048287,459,90.0,90.0
190,2.85,45.65508,2.048104,460,90.19608,90.01961
189,2.835,45.64985,2.047921,460,90.19608,90.03922
188,2.82,45.64462,2.047738,460,90.19608,90.05882
187,2.805,45.63939,2.047555,460,90.19608,90.07843
186,2.79,45.63415,2.047372,460,90.19608,90.09804
185,2.775,45.62892,2.047189,460,90.19608,90.11765
184,2.76,45.62368,2.047006,460,90.19608,90.13725
183,2.745,45.61845,2.046823,460,90.19608,90.15686
182,2.73,45.61322,2.04664,460,90.19608,90.17648
181,2.715,45.60798,2.046457,460,90.19608,90.19608
180,2.7,45.60275,2.046274,461,90.39216,90.19608
179,2.685,45.59751,2.046091,460,90.19608,90.19608
178,2.67,45.59228,2.045908,461,90.39216,90.29412
177,2.655,45.58704,2.045725,461,90.39216,90.39216
176,2.64,45.58181,2.045542,462,90.58824,90.39216
175,2.625,45.57658,2.045359,461,90.39216,90.39216
174,2.61,45.57134,2.045176,461,90.39216,90.39215
173,2.595,45.56611,2.044993,462,90.58824,90.43137
172,2.58,45.56087,2.044809,462,90.58824,90.47059
171,2.565,45.55564,2.044626,462,90.58824,90.5098
170,2.55,45.5504,2.044443,462,90.58824,90.54902
169,2.535,45.54517,2.04426,462,90.58824,90.58823
168,2.52,45.53993,2.044077,463,90.78431,90.58823
167,2.505,45.5347,2.043893,462,90.58824,90.58823
166,2.49,45.52946,2.04371,463,90.78431,90.58823
165,2.475,45.52423,2.043527,463,90.78431,90.58823
164,2.46,45.51899,2.043343,462,90.58824,90.58824
163,2.445,45.51376,2.04316,464,90.98039,90.65359
162,2.43,45.50853,2.042977,464,90.98039,90.71896
161,2.415,45.50329,2.042793,463,90.78431,90.78432
160,2.4,45.49805,2.04261,462,90.58824,90.58823
159,2.385,45.49282,2.042426,464,90.98039,90.62745
158,2.37,45.48758,2.042243,464,90.98039,90.66666
157,2.355,45.48235,2.042059,464,90.98039,90.70588
156,2.34,45.47711,2.041876,464,90.98039,90.74509
155,2.325,45.47188,2.041692,464,90.98039,90.78432
154,2.31,45.46664,2.041509,464,90.98039,90.82353
153,2.295,45.46141,2.041325,464,90.98039,90.86275
152,2.28,45.45617,2.041142,464,90.98039,90.90196
151,2.265,45.45094,2.040958,464,90.98039,90.94118
150,2.25,45.4457,2.040775,464,90.98039,90.98039
149,2.235,45.44046,2.040591,465,91.17647,91.07843
148,2.22,45.43523,2.040407,465,91.17647,91.17647
147,2.205,45.42999,2.040224,466,91.37255,91.17647
146,2.19,45.42476,2.04004,465,91.17647,91.17648
145,2.175,45.41952,2.039856,466,91.37255,91.11111
144,2.16,45.41428,2.039673,466,91.37255,91.04575
143,2.145,45.40905,2.039489,464,90.98039,90.98039
142,2.13,45.40381,2.039305,466,91.37255,91.01961
141,2.115,45.39858,2.039121,466,91.37255,91.05882
140,2.1,45.39334,2.038938,466,91.37255,91.09804
139,2.085,45.38811,2.038754,466,91.37255,91.13725
138,2.07,45.38287,2.03857,466,91.37255,91.17647
137,2.055,45.37763,2.038386,466,91.37255,91.21569
136,2.04,45.3724,2.038202,466,91.37255,91.25491
135,2.025,45.36716,2.038019,466,91.37255,91.29412
134,2.01,45.36192,2.037835,466,91.37255,91.33334
133,1.995,45.35669,2.037651,466,91.37255,91.37255
132,1.98,45.35145,2.037467,468,91.76471,91.47059
131,1.965,45.34621,2.037283,467,91.56863,91.56863
130,1.95,45.34098,2.037099,468,91.76471,91.47059
129,1.935,45.33574,2.036915,466,91.37255,91.37255
128,1.92,45.33051,2.036731,466,91.37255,91.37255
127,1.905,45.32527,2.036547,468,91.76471,91.41612
126,1.89,45.32003,2.036363,468,91.76471,91.45969
125,1.875,45.3148,2.036179,468,91.76471,91.50327
124,1.86,45.30956,2.035995,468,91.76471,91.54684
123,1.845,45.30432,2.035811,468,91.76471,91.59042
122,1.83,45.29908,2.035626,468,91.76471,91.63399
121,1.815,45.29385,2.035442,468,91.76471,91.67756
120,1.8,45.28861,2.035258,468,91.76471,91.72114
119,1.785,45.28337,2.035074,468,91.76471,91.7647
118,1.77,45.27814,2.03489,469,91.96078,91.80392
117,1.755,45.2729,2.034706,469,91.96078,91.84313
116,1.74,45.26766,2.034521,469,91.96078,91.88235
115,1.725,45.26242,2.034337,469,91.96078,91.92157
114,1.71,45.25719,2.034153,469,91.96078,91.96078
113,1.695,45.25195,2.033969,470,92.15686,91.86275
112,1.68,45.24672,2.033784,468,91.76471,91.76471
111,1.665,45.24148,2.0336,470,92.15686,91.81373
110,1.65,45.23624,2.033416,470,92.15686,91.86275
109,1.635,45.231,2.033231,470,92.15686,91.91177
108,1.62,45.22577,2.033047,470,92.15686,91.96078
107,1.605,45.22053,2.032863,470,92.15686,92.0098
106,1.59,45.21529,2.032678,470,92.15686,92.05882
105,1.575,45.21005,2.032494,470,92.15686,92.10784
104,1.56,45.20481,2.032309,470,92.15686,92.15686
103,1.545,45.19958,2.032125,471,92.35294,92.15686
102,1.53,45.19434,2.03194,470,92.15686,92.15686
101,1.515,45.1891,2.031756,471,92.35294,92.15686
100,1.5,45.18386,2.031571,470,92.15686,92.15687
99,1.485,45.17863,2.031387,472,92.54902,92.22222
98,1.47,45.17339,2.031202,472,92.54902,92.28758
97,1.455,45.16815,2.031018,471,92.35294,92.35294
96,1.44,45.16291,2.030833,472,92.54902,92.25491
95,1.425,45.15768,2.030648,470,92.15686,92.15686
94,1.41,45.15244,2.030464,472,92.54902,92.35294
93,1.395,45.1472,2.030279,472,92.54902,92.54902
92,1.38,45.14196,2.030095,473,92.7451,92.54902
91,1.365,45.13673,2.02991,472,92.54902,92.54902
90,1.35,45.13149,2.029725,472,92.54902,92.54902
89,1.335,45.12625,2.02954,473,92.7451,92.54902
88,1.32,45.12101,2.029356,472,92.54902,92.54902
87,1.305,45.11578,2.029171,472,92.54902,92.54902
86,1.29,45.11053,2.028986,472,92.54902,92.54902
85,1.275,45.1053,2.028801,473,92.7451,92.54902
84,1.26,45.10006,2.028617,473,92.7451,92.54902
83,1.245,45.09482,2.028432,472,92.54902,92.54902
82,1.23,45.08958,2.028247,474,92.94118,92.64706
81,1.215,45.08435,2.028062,473,92.7451,92.74509
80,1.2,45.07911,2.027877,473,92.7451,92.64706
79,1.185,45.07387,2.027692,472,92.54902,92.54902
78,1.17,45.06863,2.027507,472,92.54902,92.54902
77,1.155,45.06339,2.027322,474,92.94118,92.54902
76,1.14,45.05816,2.027138,472,92.54902,92.54902
75,1.125,45.05292,2.026953,473,92.7451,92.64706
74,1.11,45.04768,2.026768,473,92.7451,92.74509
73,1.095,45.04244,2.026583,474,92.94118,92.74509
72,1.08,45.0372,2.026398,474,92.94118,92.74509
71,1.065,45.03196,2.026213,473,92.7451,92.7451
70,1.05,45.02673,2.026027,474,92.94118,92.76292
69,1.035,45.02149,2.025842,474,92.94118,92.78075
68,1.02,45.01625,2.025657,474,92.94118,92.79858
67,1.005,45.01101,2.025472,474,92.94118,92.8164
66,0.99,45.00577,2.025287,474,92.94118,92.83423
65,0.975,45.00053,2.025102,474,92.94118,92.85205
64,0.96,44.99529,2.024917,474,92.94118,92.86988
63,0.945,44.99006,2.024732,474,92.94118,92.8877
62,0.93,44.98482,2.024546,474,92.94118,92.90553
61,0.915,44.97958,2.024361,474,92.94118,92.92336
60,0.9,44.97434,2.024176,474,92.94118,92.94118
59,0.885,44.9691,2.023991,475,93.13725,92.94118
58,0.87,44.96386,2.023805,474,92.94118,92.94118
57,0.855,44.95862,2.02362,474,92.94118,92.94118
56,0.84,44.95338,2.023435,476,93.33333,92.94118
55,0.825,44.94815,2.02325,474,92.94118,92.94118
54,0.81,44.94291,2.023064,476,93.33333,92.96297
53,0.795,44.93767,2.022879,476,93.33333,92.98475
52,0.78,44.93243,2.022693,476,93.33333,93.00654
51,0.765,44.92719,2.022508,476,93.33333,93.02832
50,0.75,44.92195,2.022323,476,93.33333,93.05011
49,0.735,44.91671,2.022137,476,93.33333,93.0719
48,0.72,44.91148,2.021952,476,93.33333,93.09368
47,0.705,44.90623,2.021766,476,93.33333,93.11547
46,0.69,44.901,2.021581,475,93.13725,93.13725
45,0.675,44.89576,2.021395,476,93.33333,93.13725
44,0.66,44.89052,2.02121,475,93.13725,93.13725
43,0.645,44.88528,2.021024,476,93.33333,93.23529
42,0.63,44.88004,2.020839,476,93.33333,93.33334
41,0.615,44.8748,2.020653,477,93.52941,93.33334
40,0.6,44.86956,2.020468,476,93.33333,93.33334
39,0.585,44.86433,2.020282,477,93.52941,93.23529
38,0.57,44.85909,2.020096,475,93.13725,93.13725
37,0.555,44.85385,2.019911,476,93.33333,93.17648
36,0.54,44.84861,2.019725,476,93.33333,93.21569
35,0.525,44.84337,2.01954,476,93.33333,93.25491
34,0.51,44.83813,2.019354,476,93.33333,93.29412
33,0.495,44.83289,2.019168,476,93.33333,93.33334
32,0.48,44.82765,2.018982,477,93.52941,93.33334
31,0.465,44.82241,2.018797,477,93.52941,93.33334
30,0.45,44.81717,2.018611,477,93.52941,93.33334
29,0.435,44.81194,2.018425,476,93.33333,93.33334
28,0.42,44.8067,2.018239,477,93.52941,93.33334
27,0.405,44.80146,2.018054,476,93.33333,93.33334
26,0.39,44.79622,2.017868,476,93.33333,93.33334
25,0.375,44.79098,2.017682,476,93.33333,93.33334
24,0.36,44.78574,2.017496,478,93.72549,93.43137
23,0.345,44.7805,2.01731,477,93.52941,93.52941
22,0.33,44.77526,2.017124,478,93.72549,93.52941
21,0.315,44.77002,2.016938,477,93.52941,93.52941
20,0.3,44.76478,2.016752,478,93.72549,93.52941
19,0.285,44.75954,2.016567,478,93.72549,93.52941
18,0.27,44.75431,2.016381,477,93.52941,93.52941
17,0.255,44.74907,2.016195,477,93.52941,93.52941
16,0.24,44.74383,2.016009,478,93.72549,93.52941
15,0.225,44.73859,2.015823,477,93.52941,93.52941
14,0.21,44.73335,2.015637,477,93.52941,93.52941
13,0.195,44.72811,2.015451,478,93.72549,93.52941
12,0.18,44.72287,2.015264,477,93.52941,93.52941
11,0.165,44.71763,2.015078,477,93.52941,93.46405
10,0.15,44.71239,2.014892,477,93.52941,93.39869
9,0.135,44.70715,2.014706,476,93.33333,93.33334
8,0.12,44.70191,2.01452,477,93.52941,93.33334
7,0.105,44.69667,2.014334,477,93.52941,93.33334
6,0.09,44.69144,2.014148,477,93.52941,93.33334
5,0.075,44.6862,2.013962,476,93.33333,93.33333
4,0.06,44.68096,2.013775,478,93.72549,93.39869
3,0.045,44.67572,2.013589,478,93.72549,93.46405
2,0.03,44.67048,2.013403,477,93.52941,93.52941
1,0.015,44.66524,2.013217,477,93.52941,93.46406
0,0.0,44.66,2.01303,477,93.52941,93.3987
-1,-0.015,44.65476,2.012844,476,93.33333,93.33334
-2,-0.03,44.64952,2.012658,478,93.72549,93.43137
-3,-0.045,44.64428,2.012472,477,93.52941,93.52941
-4,-0.06,44.63904,2.012285,477,93.52941,93.52941
-5,-0.075,44.6338,2.012099,478,93.72549,93.52941
-6,-0.09,44.62857,2.011913,478,93.72549,93.52941
-7,-0.105,44.62333,2.011726,478,93.72549,93.52941
-8,-0.12,44.61809,2.01154,477,93.52941,93.52941
-9,-0.135,44.61285,2.011353,478,93.72549,93.52941
-10,-0.15,44.60761,2.011167,477,93.52941,93.52941
-11,-0.165,44.60237,2.01098,478,93.72549,93.52941
-12,-0.18,44.59713,2.010794,478,93.72549,93.52941
-13,-0.195,44.59189,2.010607,478,93.72549,93.52941
-14,-0.21,44.58665,2.010421,478,93.72549,93.52941
-15,-0.225,44.58141,2.010234,478,93.72549,93.52941
-16,-0.24,44.57617,2.010048,478,93.72549,93.52941
-17,-0.255,44.57093,2.009861,478,93.72549,93.52941
-18,-0.27,44.5657,2.009675,477,93.52941,93.52941
-19,-0.285,44.56046,2.009488,478,93.72549,93.54724
-20,-0.3,44.55522,2.009302,478,93.72549,93.56506
-21,-0.315,44.54998,2.009115,478,93.72549,93.58289
-22,-0.33,44.54474,2.008928,478,93.72549,93.60072
-23,-0.345,44.5395,2.008742,478,93.72549,93.61854
-24,-0.36,44.53426,2.008555,478,93.72549,93.63637
-25,-0.375,44.52902,2.008368,478,93.72549,93.65419
-26,-0.39,44.52378,2.008182,478,93.72549,93.67202
-27,-0.405,44.51854,2.007995,478,93.72549,93.68984
-28,-0.42,44.51331,2.007808,478,93.72549,93.70766
-29,-0.435,44.50806,2.007622,478,93.72549,93.72549
-30,-0.45,44.50283,2.007435,479,93.92157,93.72549
-31,-0.465,44.49759,2.007248,479,93.92157,93.72549
-32,-0.48,44.49235,2.007061,478,93.72549,93.72549
-33,-0.495,44.48711,2.006874,478,93.72549,93.72549
-34,-0.51,44.48187,2.006688,478,93.72549,93.72549
-35,-0.525,44.47663,2.006501,479,93.92157,93.72549
-36,-0.54,44.47139,2.006314,479,93.92157,93.72549
-37,-0.555,44.46615,2.006127,479,93.92157,93.72549
-38,-0.57,44.46091,2.00594,479,93.92157,93.72549
-39,-0.585,44.45567,2.005753,478,93.72549,93.72549
-40,-0.6,44.45044,2.005566,478,93.72549,93.72549
-41,-0.615,44.4452,2.005379,478,93.72549,93.72549
-42,-0.63,44.43996,2.005192,479,93.92157,93.72549
-43,-0.645,44.43472,2.005005,478,93.72549,93.72549
-44,-0.66,44.42948,2.004818,478,93.72549,93.72549
-45,-0.675,44.42424,2.004631,478,93.72549,93.72549
-46,-0.69,44.419,2.004444,478,93.72549,93.72549
-47,-0.705,44.41376,2.004257,478,93.72549,93.72549
-48,-0.72,44.40852,2.00407,478,93.72549,93.72549
-49,-0.735,44.40329,2.003883,479,93.92157,93.72549
-50,-0.75,44.39805,2.003696,478,93.72549,93.72549
-51,-0.765,44.39281,2.003509,478,93.72549,93.69281
-52,-0.78,44.38757,2.003322,478,93.72549,93.66013
-53,-0.795,44.38233,2.003135,478,93.72549,93.62746
-54,-0.81,44.37709,2.002948,478,93.72549,93.59477
-55,-0.825,44.37185,2.00276,478,93.72549,93.5621
-56,-0.84,44.36662,2.002573,477,93.52941,93.52941
-57,-0.855,44.36138,2.002386,478,93.72549,93.52941
-58,-0.87,44.35614,2.002199,478,93.72549,93.52941
-59,-0.885,44.3509,2.002012,478,93.72549,93.52941
-60,-0.9,44.34566,2.001824,478,93.72549,93.52941
-61,-0.915,44.34042,2.001637,477,93.52941,93.52941
-62,-0.93,44.33518,2.00145,478,93.72549,93.52941
-63,-0.945,44.32994,2.001262,478,93.72549,93.52941
-64,-0.96,44.32471,2.001075,477,93.52941,93.52941
-65,-0.975,44.31947,2.000888,478,93.72549,93.52941
-66,-0.99,44.31423,2.0007,478,93.72549,93.52941
-67,-1.005,44.30899,2.000513,477,93.52941,93.52941
-68,-1.02,44.30375,2.000326,478,93.72549,93.52941
-69,-1.035,44.29852,2.000138,477,93.52941,93.52941
-70,-1.05,44.29327,1.999951,476,93.33333,93.33334
-71,-1.065,44.28804,1.999764,478,93.72549,93.43137
-72,-1.08,44.2828,1.999576,477,93.52941,93.52941
-73,-1.095,44.27756,1.999389,477,93.52941,93.43137
-74,-1.11,44.27232,1.999201,476,93.33333,93.33334
-75,-1.125,44.26708,1.999014,477,93.52941,93.33334
-76,-1.14,44.26184,1.998826,477,93.52941,93.33334
-77,-1.155,44.25661,1.998639,476,93.33333,93.33334
-78,-1.17,44.25137,1.998451,477,93.52941,93.33334
-79,-1.185,44.24613,1.998264,476,93.33333,93.33334
-80,-1.2,44.24089,1.998076,478,93.72549,93.43137
-81,-1.215,44.23565,1.997888,477,93.52941,93.52941
-82,-1.23,44.23042,1.997701,476,93.33333,93.33334
-83,-1.245,44.22518,1.997513,477,93.52941,93.33334
-84,-1.26,44.21994,1.997326,476,93.33333,93.33334
-85,-1.275,44.2147,1.997138,477,93.52941,93.33334
-86,-1.29,44.20947,1.99695,476,93.33333,93.33334
-87,-1.305,44.20423,1.996763,478,93.72549,93.43137
-88,-1.32,44.19899,1.996575,477,93.52941,93.52941
-89,-1.335,44.19375,1.996387,476,93.33333,93.33334
-90,-1.35,44.18851,1.996199,477,93.52941,93.33334
-91,-1.365,44.18327,1.996012,476,93.33333,93.33334
-92,-1.38,44.17804,1.995824,477,93.52941,93.33334
-93,-1.395,44.1728,1.995636,476,93.33333,93.33334
-94,-1.41,44.16756,1.995448,476,93.33333,93.33334
-95,-1.425,44.16232,1.995261,476,93.33333,93.33334
-96,-1.44,44.15709,1.995073,476,93.33333,93.33334
-97,-1.455,44.15185,1.994885,477,93.52941,93.33334
-98,-1.47,44.14661,1.994697,476,93.33333,93.33334
-99,-1.485,44.14137,1.994509,476,93.33333,93.33334
-100,-1.5,44.13614,1.994321,477,93.52941,93.23529
-101,-1.515,44.1309,1.994133,475,93.13725,93.13725
-102,-1.53,44.12566,1.993945,476,93.33333,93.13725
-103,-1.545,44.12042,1.993758,476,93.33333,93.13725
-104,-1.56,44.11518,1.99357,476,93.33333,93.13725
-105,-1.575,44.10995,1.993382,476,93.33333,93.13725
-106,-1.59,44.10471,1.993194,476,93.33333,93.13725
-107,-1.605,44.09947,1.993006,476,93.33333,93.13725
-108,-1.62,44.09423,1.992818,476,93.33333,93.13725
-109,-1.635,44.089,1.99263,476,93.33333,93.13725
-110,-1.65,44.08376,1.992442,476,93.33333,93.13725
-111,-1.665,44.07852,1.992254,476,93.33333,93.13725
-112,-1.68,44.07328,1.992066,476,93.33333,93.13725
-113,-1.695,44.06805,1.991877,476,93.33333,93.13725
-114,-1.71,44.06281,1.991689,475,93.13725,93.13725
-115,-1.725,44.05758,1.991501,476,93.33333,93.13725
-116,-1.74,44.05234,1.991313,476,93.33333,93.13725
-117,-1.755,44.0471,1.991125,476,93.33333,93.13725
-118,-1.77,44.04186,1.990937,476,93.33333,93.13725
-119,-1.785,44.03662,1.990749,476,93.33333,93.13725
-120,-1.8,44.03139,1.99056,475,93.13725,93.13725
-121,-1.815,44.02615,1.990372,475,93.13725,93.09804
-122,-1.83,44.02092,1.990184,475,93.13725,93.05882
-123,-1.845,44.01568,1.989996,475,93.13725,93.01961
-124,-1.86,44.01044,1.989808,475,93.13725,92.98039
-125,-1.875,44.0052,1.989619,474,92.94118,92.94118
-126,-1.89,43.99997,1.989431,475,93.13725,92.94118
-127,-1.905,43.99473,1.989243,475,93.13725,92.94118
-128,-1.92,43.98949,1.989054,474,92.94118,92.94118
-129,-1.935,43.98426,1.988866,474,92.94118,92.94118
-130,-1.95,43.97902,1.988678,474,92.94118,92.94118
-131,-1.965,43.97379,1.988489,475,93.13725,92.94118
-132,-1.98,43.96855,1.988301,474,92.94118,92.94118
-133,-1.995,43.96331,1.988113,474,92.94118,92.94118
-134,-2.01,43.95808,1.987924,474,92.94118,92.94118
-135,-2.025,43.95284,1.987736,474,92.94118,92.94118
-136,-2.04,43.9476,1.987547,474,92.94118,92.94118
-137,-2.055,43.94237,1.987359,474,92.94118,92.94118
-138,-2.07,43.93713,1.98717,474,92.94118,92.94118
-139,-2.085,43.9319,1.986982,475,93.13725,92.94118
-140,-2.1,43.92666,1.986793,474,92.94118,92.94118
-141,-2.115,43.92142,1.986605,474,92.94118,92.91939
-142,-2.13,43.91619,1.986416,474,92.94118,92.8976
-143,-2.145,43.91095,1.986228,474,92.94118,92.87582
-144,-2.16,43.90572,1.986039,474,92.94118,92.85403
-145,-2.175,43.90048,1.985851,474,92.94118,92.83224
-146,-2.19,43.89524,1.985662,474,92.94118,92.81046
-147,-2.205,43.89001,1.985474,474,92.94118,92.78867
-148,-2.22,43.88477,1.985285,474,92.94118,92.76688
-149,-2.235,43.87954,1.985096,473,92.7451,92.74509
-150,-2.25,43.8743,1.984908,474,92.94118,92.74509
-151,-2.265,43.86906,1.984719,473,92.7451,92.74509
-152,-2.28,43.86383,1.98453,472,92.54902,92.54902
-153,-2.295,43.85859,1.984342,473,92.7451,92.54902
-154,-2.31,43.85336,1.984153,472,92.54902,92.54902
-155,-2.325,43.84812,1.983964,474,92.94118,92.54902
-156,-2.34,43.84289,1.983775,472,92.54902,92.54902
-157,-2.355,43.83765,1.983587,472,92.54902,92.54902
-158,-2.37,43.83242,1.983398,472,92.54902,92.54902
-159,-2.385,43.82718,1.983209,472,92.54902,92.54902
-160,-2.4,43.82195,1.98302,472,92.54902,92.54902
-161,-2.415,43.81671,1.982832,472,92.54902,92.54902
-162,-2.43,43.81147,1.982643,473,92.7451,92.54902
-163,-2.445,43.80624,1.982454,472,92.54902,92.54902
-164,-2.46,43.80101,1.982265,473,92.7451,92.54902
-165,-2.475,43.79577,1.982076,472,92.54902,92.54902
-166,-2.49,43.79053,1.981887,472,92.54902,92.52101
-167,-2.505,43.7853,1.981698,472,92.54902,92.493
-168,-2.52,43.78007,1.98151,472,92.54902,92.46499
-169,-2.535,43.77483,1.981321,472,92.54902,92.43697
-170,-2.55,43.7696,1.981132,472,92.54902,92.40897
-171,-2.565,43.76436,1.980943,472,92.54902,92.38095
-172,-2.58,43.75913,1.980754,471,92.35294,92.35294
-173,-2.595,43.75389,1.980565,472,92.54902,92.35294
-174,-2.61,43.74866,1.980376,472,92.54902,92.35294
-175,-2.625,43.74342,1.980187,471,92.35294,92.35294
-176,-2.64,43.73819,1.979998,472,92.54902,92.31373
-177,-2.655,43.73296,1.979809,472,92.54902,92.27451
-178,-2.67,43.72772,1.97962,472,92.54902,92.23529
-179,-2.685,43.72249,1.979431,472,92.54902,92.19608
-180,-2.7,43.71725,1.979242,470,92.15686,92.15686
-181,-2.715,43.71202,1.979052,471,92.35294,92.22222
-182,-2.73,43.70679,1.978863,471,92.35294,92.28758
-183,-2.745,43.70155,1.978674,471,92.35294,92.35294
-184,-2.76,43.69632,1.978485,472,92.54902,92.35294
-185,-2.775,43.69108,1.978296,471,92.35294,92.35294
